Account,date,net_pnl,gross_pnl,fees,volume_usd,n_fills,n_realized,n_liq,buy_frac,classification,value,class5,sentiment,won_day
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-21,-0.646828,0.0,0.646828,6737.94,18,0,0,0.0,Greed,55,Greed,Greed,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-22,-1.39519,0.0,1.39519,14533.33,14,0,0,0.9285714285714286,Neutral,49,Neutral,Neutral,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-25,81751.199889,81776.7151,25.515211,265784.58999999997,137,136,0,1.0,Fear,25,Fear,Fear,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-26,16742.919478,16747.7655,4.846022,50479.52,14,14,0,1.0,Extreme Fear,21,Extreme Fear,Fear,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-28,15697.510712999998,15700.5,2.989287,24301.71,7,2,0,0.42857142857142855,Extreme Fear,16,Extreme Fear,Fear,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-01,-0.91007,0.0,0.91007,9480.01,10,0,0,1.0,Extreme Fear,20,Extreme Fear,Fear,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-02,10911.461639,10915.212,3.750361,39066.4,28,25,0,1.0,Fear,26,Fear,Fear,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-03,37557.064791,37567.90936,10.844569,112964.52,27,23,0,1.0,Fear,33,Fear,Fear,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-04,148772.230306,148811.81425,39.583944,412334.07,141,141,0,1.0,Extreme Fear,15,Extreme Fear,Fear,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-07,-0.476632,0.0,0.476632,4965.01,10,0,0,1.0,Fear,34,Fear,Fear,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-08,-0.7922210000000001,0.0,0.7922210000000001,8252.49,28,0,0,0.9285714285714286,Fear,28,Fear,Fear,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-10,-2682.28098,-2680.0,2.28098,23760.49,35,17,0,0.17142857142857143,Extreme Fear,20,Extreme Fear,Fear,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-15,-0.568848,0.0,0.568848,5925.5,1,0,0,0.0,Neutral,46,Neutral,Neutral,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-12,-8078.376944,-8073.5984690000005,4.778475,29173.91,17,14,0,0.0,Fear,43,Fear,Fear,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-14,7847.229362,7848.0,0.7706379999999999,8027.5,3,3,0,1.0,Fear,31,Fear,Fear,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-15,7753.955443,7756.4,2.444557,25464.4,37,37,0,1.0,Fear,38,Fear,Fear,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-16,13187.128004,13189.0,1.8719960000000002,19500.0,13,13,0,0.0,Fear,29,Fear,Fear,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-20,18368.635797,18374.63,5.994203,62440.0,55,55,0,0.8545454545454545,Fear,37,Fear,Fear,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-21,-9048.919425,-9046.14,2.7794250000000003,28952.5,17,17,0,0.4117647058823529,Fear,39,Fear,Fear,False
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-19,-0.570427,-0.20400000000000001,0.366427,1526.81,9,4,0,0.4444444444444444,Neutral,51,Neutral,Neutral,False
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-21,-0.729559,-0.66462,0.064939,7236.719999999999,19,7,0,0.5789473684210527,Greed,56,Greed,Greed,False
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-22,1162.8585970000001,1166.9134080000001,4.054811,46785.86,29,19,0,0.5862068965517241,Greed,55,Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-25,90.385116,90.2,-0.185116,9255.8,2,1,0,0.5,Neutral,52,Neutral,Neutral,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-29,1.4876420000000001,1.71544,0.227798,2068.8599999999997,2,1,0,0.5,Greed,55,Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-14,3744.793605,3755.331389,10.537784,228358.36000000002,91,82,0,0.31868131868131866,Greed,74,Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-15,1239.829557,1242.70406,2.8745030000000003,108651.23999999999,77,72,0,0.8441558441558441,Greed,72,Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-16,5385.533893,5389.084804,3.550911,455766.99,152,130,0,0.5789473684210527,Greed,72,Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-17,1753.967949,1764.111388,10.143439,203885.45,56,46,0,0.44642857142857145,Extreme Greed,76,Extreme Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-18,154.61410799999987,152.18482999999986,-2.429278,121465.77,95,67,0,0.3894736842105263,Greed,72,Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,4448.998042,4451.278153,2.2801109999999998,240244.34,99,78,0,0.40404040404040403,Extreme Greed,75,Extreme Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,2925.145078,2927.86292,2.717842,113839.19,31,26,0,0.3548387096774194,Greed,72,Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,4647.445393,4665.31235,17.866957,276513.8,75,46,0,0.4,Extreme Greed,78,Extreme Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-22,2501.406596,2506.14422,4.737624,300667.49,175,161,0,0.8,Greed,74,Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-25,-30.6809,-30.7705,-0.0896,4480.13,5,2,0,0.4,Greed,74,Greed,Greed,False
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-26,4416.935027,4416.8473,-0.08772699999999982,191687.17,37,34,0,0.7297297297297297,Greed,72,Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-27,645.3699780000001,641.902753,-3.467225,226236.73,62,41,0,0.6290322580645161,Extreme Greed,79,Extreme Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-28,6703.504275,6697.596123,-5.908152,405374.83999999997,87,74,0,0.7701149425287356,Extreme Greed,82,Extreme Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-29,7197.125352,7193.422267,-3.7030849999999997,320831.43,122,113,0,0.1885245901639344,Extreme Greed,80,Extreme Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-01,6579.463102,6580.55563,1.0925279999999993,323192.3,93,88,0,0.5268817204301075,Extreme Greed,80,Extreme Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-02,114.676883,114.550367,-0.126516,6325.9400000000005,6,4,0,0.6666666666666666,Extreme Greed,80,Extreme Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,8363.560811,8361.100415,-2.4603960000000002,390940.36,95,62,0,0.4631578947368421,Extreme Greed,83,Extreme Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,33005.999934,33007.087138,1.0872040000000007,1840091.39,347,319,0,0.5504322766570605,Extreme Greed,82,Extreme Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,17953.038585,17943.899482,-9.139103,804714.63,167,149,0,0.31736526946107785,Extreme Greed,90,Extreme Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-06,2429.914237,2428.622033,-1.292204,98247.8,19,16,0,0.6842105263157895,Extreme Greed,75,Extreme Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-07,103.13774900000001,103.028932,-0.108817,5441.33,14,12,0,0.8571428571428571,Extreme Greed,82,Extreme Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-08,5306.359883,5304.005241,-2.354642,240938.57,66,59,0,0.2878787878787879,Extreme Greed,81,Extreme Greed,Greed,True
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-09,12086.149894,12083.821487,-2.3284069999999994,743982.7,135,124,0,0.7407407407407407,Extreme Greed,84,Extreme Greed,Greed,True
